id,budget,genres,popularity,release_date,revenue,title,vote_average,vote_count,release_year,return,DiaSemana,Mes,cast,crew
274131,0.0,,0.001382,1954-04-01,0.0,Forbidden,0.0,0.0,1954,0.0,Jueves,Abril,"['Mel Ferrer', 'Amedeo Nazzari', 'Lea Massari']","['Mario Monicelli', 'Grazia Deledda']"
19542,500000.0,"['Drama', 'Romance']",10.44551,1948-07-20,0.0,The Red Shoes,8.2,124.0,1948,0.0,Martes,Julio,"['Adolf Wohlbrück', 'Moira Shearer', 'Léonide Massine', 'Robert Helpmann', 'Albert Bassermann', 'Esmond Knight', 'Ludmilla Tchérina', 'Marius Goring', 'Jean Short', 'Gordon Littmann', 'Julia Lang', 'Bill Shine', 'Austin Trevor', 'Eric Berry', 'Irene Browne', 'Jerry Verno', 'Derek Elphinstone', 'Marie Rambert', 'Joy Rawlins', 'Marcel Poncin', 'Michel Bazalgette']","['Michael Powell', 'Michael Powell', 'Michael Powell', 'Emeric Pressburger', 'Emeric Pressburger', 'Emeric Pressburger', 'Jack Cardiff', 'Hans Christian Andersen', 'Emeric Pressburger', 'Reginald Mills']"
36702,0.0,['Drama'],0.881401,1997-01-01,0.0,Cremaster 5,6.2,9.0,1997,0.0,Miércoles,Enero,"['Ursula Andress', 'Matthew Barney']","['Matthew Barney', 'Matthew Barney']"
413669,0.0,['Mystery'],0.00554,1933-09-14,0.0,Charlie Chan's Greatest Case,0.0,0.0,1933,0.0,Jueves,Septiembre,"['Warner Oland', 'Heather Angel', 'Roger Imhof', 'John Warburton', 'Walter Byron', 'Ivan F. Simpson', 'Virginia Cherrill', 'Francis Ford', 'Robert Warwick']","['Lester Cole', 'Hamilton MacFadden', 'Earl Derr Biggers', 'Marion Orth']"
308,10000000.0,"['Comedy', 'Drama', 'Mystery', 'Romance']",6.589304,2005-05-17,45742101.0,Broken Flowers,6.8,359.0,2005,4.5742101,Martes,Mayo,"['Bill Murray', 'Julie Delpy', 'Sharon Stone', 'Tilda Swinton', 'Jessica Lange', 'Jeffrey Wright', 'Frances Conroy', 'Alexis Dziena', 'Heather Simms', 'Brea Frazier', 'Pell James', 'Nicole Abisinio', 'Ryan Donowho', 'Christopher McDonald', 'Chris Bauer', 'Chloë Sevigny', 'Mark Webber', 'Homer Murray', 'Larry Fessenden']","['Jay Rabinowitz', 'Ellen Lewis', 'Jim Jarmusch', 'Jim Jarmusch', 'Frederick Elmes', 'Mark Friedberg', 'Sarah Frank', 'Lydia Marks', 'Manny Siverio', 'Jon Kilik', 'Ann Ruark', 'Stacey E. Smith', 'Karen L. Thorson', 'Mulatu Astatke']"
44115,18000000.0,"['Adventure', 'Drama', 'Thriller']",11.176797,2010-11-05,35692920.0,127 Hours,7.0,2668.0,2010,1.98294,Viernes,Noviembre,"['James Franco', 'Kate Mara', 'Amber Tamblyn', 'Clémence Poésy', 'Lizzy Caplan', 'Kate Burton', 'Treat Williams', 'Sean Bott', 'Koleman Stinger', 'Parker Hadley', 'Bailee Michelle Johnson', 'Rebecca C. Olson', 'Fenton Quinn', 'John Lawrence', 'Pieter Jan Brugge', 'Norman Lehnert', 'Peter Joshua Hull', 'Darin Southam', 'Terry S. Mercer', 'Elizabeth Hales', 'Brad Johnson', 'Samantha Marsden', 'Kyle Paul', 'Kelsie Mathews', 'Aron Ralston', 'Johnny Ahn', 'Robert Bear', 'Lonzo Liggins', 'Priscilla Poland']","['Tessa Ross', 'Jon Harris', 'Anthony Dod Mantle', 'Danny Boyle', 'Danny Boyle', 'Danny Boyle', 'Donna Isaacson', 'A. R. Rahman', 'François Ivernel', 'Glenn Freemantle', 'Glenn Freemantle', 'Richard Pryke', 'William Aldridge', 'Cameron McCracken', 'Nicolas Becker', 'Enrique Chediak', 'Bernard Bellew', 'John J. Kelly', 'Christian Colson', 'Simon Beaufoy', 'John Smithson', 'Emma Potter', 'Suttirat Anne Larlarb', 'Suttirat Anne Larlarb', 'Miles Levy', 'Tom Heller', 'Aron Ralston', 'Lisa Maria Falcone', 'Diarmuid McKeown', 'Gareth Smith', 'Thomas Neivelt', 'Heather Toone', 'Elisabeth Vastola', 'Christopher R. DeMuri', 'Les Boothe', 'Cynthia A. Neibaur', 'Gina Homan', 'Stephanie Scott', 'Jacqueline Newell', 'John Warhurst', 'Niv Adiri', 'Jeanette Haley', 'Patrick J. Statham', 'Brent Astrope', 'James Shannon', 'Ian Tapp', 'David Sanger', 'Scott Arneman', 'Sam Demke', 'Michael T. Higgins', 'Hollie Howton', 'Scott Ruley', ""Emilie O'Connor"", 'Alfonso Calvo', 'Tim Caplan', 'James Winnifrith', 'Adam Gascoyne', 'Justin Andrews', 'Babak Mansouri', 'Chuck Zlotnick', 'Michelle l Boucher', 'Britani Alexander', 'Linda DeVilliers', 'Kristin Ludwin', 'Tracey Merkle', 'Dennis Light', 'Blair Foord', 'Lora Laing']"
84907,7500000.0,"['Horror', 'Thriller']",2.263493,2012-03-09,0.0,Playback,3.7,40.0,2012,0.0,Viernes,Marzo,"['Johnny Pacar', 'Ambyr Childers', 'Christian Slater', 'Alessandra Torresani', 'Toby Hemingway']","['Michael A. Nickles', 'Michael A. Nickles']"
49007,0.0,['Drama'],9.771121,2004-01-16,0.0,Iron Jawed Angels,6.7,21.0,2004,0.0,Viernes,Enero,"['Hilary Swank', 'Anjelica Huston', 'Molly Parker', 'Margo Martindale', ""Frances O'Connor"", 'Lois Smith', 'Vera Farmiga', 'Brooke Smith', 'Adilah Barnes', 'Laura Fraser', 'Julia Ormond', 'Patrick Dempsey', 'Joseph Adams', 'Bob Gunton']","['Sally Robinson', 'Katja von Garnier', 'Raymond Singer', 'Eugenia Bostwick-Singer', 'David Crank']"
279842,0.0,['Documentary'],0.002357,2005-10-29,0.0,Un attore contro - Gian Maria Volonté,0.0,0.0,2005,0.0,Sábado,Octubre,['Gian Maria Volonté'],['Virginia Onorato']
50031,0.0,['Drama'],0.281903,1936-11-06,0.0,Rembrandt,6.5,4.0,1936,0.0,Viernes,Noviembre,"['Charles Laughton', 'Gertrude Lawrence', 'Elsa Lanchester', 'Raymond Huntley', 'Edward Chapman', 'Walter Hudd', 'Roger Livesey', 'John Bryning', 'Sam Livesey', 'Herbert Lomas', 'Allan Jeayes', 'John Clements', 'Abraham Sofaer']","['Alexander Korda', 'Carl Zuckmayer', 'June Head', 'Alexander Korda', 'Geoffrey Toye', 'Georges Périnal', 'Francis D. Lyon', 'John Armstrong', 'Sash Fisher', 'Robert Krasker', 'Muir Mathieson']"
12435,20000000.0,"['Comedy', 'Drama', 'Romance']",6.764056,2007-08-24,47738099.0,The Nanny Diaries,6.1,335.0,2007,2.38690495,Viernes,Agosto,"['Scarlett Johansson', 'Laura Linney', 'Nicholas Art', 'Chris Evans', 'Paul Giamatti', 'Donna Murphy', 'Alicia Keys', 'Judith Roberts', 'Charlie Hewson', 'Alison Wright', 'Nate Corddry']","['Bob Weinstein', 'Dany Wolf', 'Richard N. Gladstein', 'Shari Springer Berman', 'Shari Springer Berman', 'Robert Pulcini', 'Robert Pulcini', 'Robert Pulcini', 'Terry Stacey', 'Emma McLaughlin', 'Kelly Carmichael', 'Mark Suozzo']"
130300,0.0,"['Drama', 'Romance']",0.356377,2005-07-23,0.0,Back to You and Me,2.7,3.0,2005,0.0,Sábado,Julio,"['Lisa Hartman', 'Dale Midkiff', 'Rue McClanahan']","['David S. Cass Sr.', 'Tom Amundsen']"
110548,0.0,"['TV Movie', 'Thriller', 'Action']",8e-06,1991-09-06,0.0,Deadly Surveillance,0.0,0.0,1991,0.0,Viernes,Septiembre,"['Michael Ironside', 'David Carradine', 'Christopher Bondy', 'Susan Almgren', 'Vlasta Vrána']","['Paul Ziller', 'Hal Salwen', 'Paul Ziller']"
83678,0.0,,0.397563,1998-02-27,0.0,Glasblåsarns barn,6.0,3.0,1998,0.0,Viernes,Febrero,"['Pernilla August', 'Stellan Skarsgård', 'Oliver P. Peldius', 'Jasmine Heikura', 'Lena Granhagen', 'Elin Klinga', 'Thommy Berggren', 'Ann-Cathrin Palme', 'Måns Westfelt', 'Ewa Fröling', 'Johan Ulveson', 'Helge Jordal', 'Margreth Weivers']","['Johan Söderqvist', 'Philip Øgaard', 'Anders Grönros', 'Anders Grönros', 'Anders Grönros', 'Jan Olof Ågren', 'Maria Gripe', 'Olle Westholm']"
67545,0.0,"['Comedy', 'Drama']",0.082394,1992-01-01,0.0,Patrioticheskaya Komediya,4.0,2.0,1992,0.0,Miércoles,Enero,"['Sergei Makovetsky', 'Aleksey Serebryakov', 'Larisa Guzeeva']",['Vladimir Khotinenko']
81189,0.0,"['Adventure', 'Drama', 'Horror']",2.622537,1977-03-10,0.0,Love Letters of a Portuguese Nun,6.5,7.0,1977,0.0,Jueves,Marzo,"['Susan Hemingway', 'Ana Zanatti', 'William Berger', 'Herbert Fux', 'Vítor Mendes', 'Anton Diffring', 'Aida Vargas', 'Isa Schneider', 'Esther Studer', 'Dagmar Bürger', 'Herman José', 'José Viana', 'Patricia Da Silva', 'Victor de Sousa', 'Nicolau Breyner']","['Jesús Franco', 'Erwin C. Dietrich', 'Erwin C. Dietrich', 'Peter Baumgartner', 'Walter Baumgartner', 'Christine Lembach', 'Marie-Luise Buschke', 'Max Dora', 'Edouard A. Stöckli', 'Hubertus Schmandtke', 'David Quintans', 'Klaus Kunsemüller']"
84174,3000000.0,"['Comedy', 'Romance']",10.893224,2012-08-06,11947954.0,Bachelorette,5.3,457.0,2012,3.9826513333333335,Lunes,Agosto,"['Kirsten Dunst', 'Isla Fisher', 'Lizzy Caplan', 'Rebel Wilson', 'Adam Scott', 'Kyle Bornheimer', 'James Marsden', 'Ann Dowd', 'Hayes MacArthur', 'Ella Rae Peck', 'Andrew Rannells', 'Shauna Miles', 'Arden Myrin', 'Candy Buckley', 'June Diane Raphael']","['Manny Siverio', 'Richard Hoover', 'Will Ferrell', 'Todd Kasow', 'Chris Ervin', 'Jason Newmark', 'Jeffrey Wolf', 'Adam McKay', 'Andrew Feltenstein', 'John Nau', 'Ron Bochar', 'Jessica Elbaum', 'Mike Uguccioni', 'Dana Sano', 'Chris Henchy', 'Leslye Headland', 'Leslye Headland', 'Leslye Headland', 'Leslye Headland', 'Claude Dal Farra', 'Doug Emmett', 'Jason Janego', 'Brice Dal Farra', 'Lauren Munsch', 'Anna Bingemann', 'Reilly Steele', 'Jeremy Newmark', 'Mike Fuchs', 'Mike Fuchs', 'Richard Tenewitz', 'Jennifer Euston', 'Carly Hugo', 'Casey Smith', 'Tom Quinn', 'Alan Pierce', 'Nicky Tobolski', 'Mary Prlain', 'Jim Black', 'Libby Umstead', 'Matthew Parker', 'Kim Delise', 'Vanessa Heshima Sims', 'Barbara Lacy', ""Emer O'Callaghan"", ""John D'Aquino"", 'Roger Mocenigo', 'Jacob Hutchings', 'Jacob Ribicoff', 'Jacob Ribicoff', 'Paul Prokop', 'Vera Stromsted', 'Jamie Baxter', 'Liliana Meyrick', 'William Sweeney', 'William Sweeney', 'Parry Creedon', 'Matthew Vose Campbell', 'Brian Ready', 'Talia Mendillo', 'Stephen Powers', 'Guillermo Pena-Tapia', 'Isabel Henderson', 'Trinh Baxter']"
488,1300000.0,"['Adventure', 'War', 'Romance']",6.636872,1951-12-03,10750000.0,The African Queen,7.4,232.0,1951,8.26923076923077,Lunes,Diciembre,"['Humphrey Bogart', 'Katharine Hepburn', 'Robert Morley', 'Peter Bull', 'Theodore Bikel', 'Walter Gotell', 'Peter Swanwick', 'Richard Marner']","['John Huston', 'John Huston', 'Sam Spiegel', 'C. S. Forester', 'James Agee', 'John Woolf', 'Jack Cardiff', 'Ralph Kemplen', 'Wilfred Shingleton', 'Connie De Pinna', 'Doris Langley Moore', 'Cliff Richardson', 'Kevin McClory', 'Allan Gray']"
23127,0.0,"['Animation', 'Horror', 'Action', 'Comedy']",3.517689,2009-09-12,0.0,The Haunted World of El Superbeasto,6.1,43.0,2009,0.0,Sábado,Septiembre,"['Rosario Dawson', 'Danny Trejo', 'Sheri Moon Zombie', 'Paul Giamatti', 'Cassandra Peterson', 'Dee Wallace', 'April Winchell', 'Laraine Newman', 'Jess Harnell', 'Harland Williams', 'Joe Alaskey', 'Ken Foree', 'Tom Papa', 'Rob Paulsen', 'Debra Wilson', 'Tom Klein', 'Clint Howard', 'Brian Posehn', 'Tom Kenny', 'Dee Bradley Baker', 'Geoffrey Lewis', 'John DiMaggio', 'Jeff Bennett', 'Carlos Alazraqui', 'Tura Satana', 'Bill Moseley', 'Rodger Bumpass', 'Sid Haig', 'Charlie Adler', 'Kevin Michael Richardson', 'Daniel Roebuck']","['Rob Zombie', 'Rob Zombie', 'Mike Disa', 'Tom Papa', 'Mr. Lawrence', 'Steven Dean Moore', 'Steven Dean Moore', 'Marc Ceccarelli', 'Tom Klein', 'Richard J. Gasparian', 'John Achenbach', 'Mike Bell', 'Joe Orrantia', 'Carey Yost', 'Jennifer Yuan', 'Audrey Stedman', 'Louie C. Jhocson', 'Marco Cinello', 'Barry Caldwell', 'Joe Ekers', 'Kimberly Bitsui', 'Miles Thompson', 'John Dillon']"
327352,0.0,['Comedy'],0.671568,2014-09-27,0.0,Christopher Titus: Angry Pursuit of Happiness,10.0,2.0,2014,0.0,Sábado,Septiembre,['Christopher Titus'],['Christopher Titus']
150704,0.0,['Western'],0.012894,1971-05-29,0.0,Four Gunmen of the Holy Trinity,0.0,0.0,1971,0.0,Sábado,Mayo,"['Peter Lee Lawrence', 'Ida Galli', 'Phillipe Hersent', 'Daniela Giordano']",['Giorgio Cristallini']
50338,0.0,"['Drama', 'Foreign']",0.359923,2008-11-24,0.0,The Wedding Song,7.1,5.0,2008,0.0,Lunes,Noviembre,"['Olympe Borval', 'Lizzie Brocheré', 'Karin Albou', 'Najib Oudghiri', 'Simon Abkarian']","['Karin Albou', 'Karin Albou']"
53100,0.0,['Comedy'],1.239118,2011-11-25,0.0,Bringing Up Bobby,5.1,16.0,2011,0.0,Viernes,Noviembre,"['Milla Jovovich', 'Spencer List', 'Bill Pullman', 'Rory Cochrane', 'Marcia Cross', 'Lauren Analla']","['Famke Janssen', 'Famke Janssen']"
366885,0.0,['Drama'],1.085116,2015-12-10,0.0,Public Works,7.3,11.0,2015,0.0,Jueves,Diciembre,"['Gijs Scholten van Aschat', 'Jacob Derwig', 'Rifka Lodeizen', 'Zeb Troostwijk', 'Juda Goslinga', 'Elisabeth Hesemans', 'Joosje Duk', 'Sander van Amsterdam', 'Houk van Warmerdam', 'Thomas Cammaert', 'Leon Voorberg', 'John Leddy', 'Tobias Kersloot', 'Peter Blankenstein']","['Joram Lürsen', 'Frank Ketelaar', 'Thomas Rosenboom']"
36325,0.0,['Documentary'],0.502688,2009-10-09,0.0,Bananas!*,5.6,5.0,2009,0.0,Viernes,Octubre,"['Byron Rosales Romero', 'Juan J. Dominguez', 'Duane Miller', 'Rick McKnight', 'David Delorenzo', 'Mercedes Del Carmen Romero']","['Nathan Larson', 'Bart Simpson', 'Lise Lense-Møller', 'Fredrik Gertten', 'Fredrik Gertten', 'Frank Pineda', 'Joseph Aguirre', 'Margarete Jangård', 'Lars Bildt', 'Jade Fox', 'Marta Clarissa Hernandez', 'Jesper Osmund']"
315882,0.0,['Documentary'],0.132716,2015-01-23,0.0,Beaver Trilogy Part IV,8.0,3.0,2015,0.0,Viernes,Enero,['Trent Harris'],"['Kelly Williams', 'Don Swaynos', 'Brad Besser', 'Brad Besser', 'Brad Besser', 'Jonathan Duffy', 'Dan Billups']"
44772,0.0,"['Comedy', 'Drama', 'Music', 'Romance']",8.895355,1984-11-09,0.0,No Small Affair,5.4,13.0,1984,0.0,Viernes,Noviembre,"['Jon Cryer', 'Demi Moore', 'George Wendt', 'Peter Frechette', 'E.G. Daily', 'Ann Wedgeworth', 'Jeffrey Tambor', 'Tim Robbins', 'Hamilton Camp', 'Scott Getlin', 'Jennifer Tilly', 'Judith Baldwin', 'Kene Holiday', 'Thomas Adams', 'Myles Berkowitz', 'Steven James Brown']","['Jerry Schatzberg', 'Terence Mulcahy', 'Craig Bolotin', 'Karen Rea', 'Robert F. Boyle', 'Craig Bolotin', 'William Sackheim', 'Vilmos Zsigmond', 'Rupert Holmes', 'George Justin', 'Priscilla Nedd-Friendly', 'Eve Newman', 'Melvin Shapiro', 'Frank Richwood', 'Arthur Jeph Parker', 'Jo Ynocencio', 'Lynda Gurasich', 'Christina Smith']"
9968,18000000.0,"['Comedy', 'Crime', 'Drama']",12.283163,2005-10-27,0.0,The Big White,6.3,91.0,2005,0.0,Jueves,Octubre,"['Robin Williams', 'Holly Hunter', 'Tim Blake Nelson', 'W. Earl Brown', 'Woody Harrelson', 'Alison Lohman', 'Giovanni Ribisi', 'Marina Stephenson Kerr', 'Billy Merasty', 'Ralph Alderman', 'Andrea Shawcross', 'Craig March', 'Frank Adamson', 'Ryan Miranda', 'Ty Wood', 'Frank C. Turner', 'Joanne Rodriguez', 'Eric Epstein', 'Brenda McDonald', 'Deena Fontaine']","['Elaine Dysinger', 'Deborah Aquila', 'Mark Mothersbaugh', 'Andreas Grosch', 'Andreas Schmid', 'Julian Ashby', 'Jon Billington', 'Christopher Roberts', 'James Glennon', 'Michael Birnbaum', 'Kia Jam', 'Sharon Harel', 'Jane Barclay', 'Hannah Leader', 'Julie Monroe', 'Christopher Eberts', 'Mark Mylod', 'Collin Friesen', 'David Faigenblum', 'John Schimmel', 'Stephen Arndt', 'Darena Snowe', 'Tricia Wood', 'Katie Kempe-Smith']"
64046,0.0,['Adventure'],0.036093,1993-06-06,0.0,The Secret of Queen Anna or Musketeers 30 Years Later,1.0,1.0,1993,0.0,Domingo,Junio,"['Mikhail Boyarskiy', 'Venyamin Smekhov', 'Igor Starygin', 'Valentin Smirnitskiy', 'Alisa Freyndlikh', 'Dmitriy Kharatyan', 'Anatoliy Ravikovich']","['Georgi Yungvald-Khilkevich', 'Georgi Yungvald-Khilkevich', 'Georgi Nikolayev', 'Alexandre Dumas père']"
97943,0.0,,0.267565,1993-08-01,0.0,Beijing Bastards,6.5,4.0,1993,0.0,Domingo,Agosto,"['Jian Cui ', 'Feihong Yu', 'bian tianshuo', 'Wei Li', 'wang wenli']","['Zhang Yuan', 'Jian Cui ', 'Zhang Jian', 'Danian Tang', 'Feng Shuangyuan', 'Christopher Doyle', 'Kei Shu', 'Xiaodong Liu', 'Wu Lala', 'Dou Wei', 'Jian Cui ']"
63293,0.0,"['Drama', 'Romance']",0.795092,1967-06-06,0.0,Three Poplars on Plyuschikha Street,7.6,10.0,1967,0.0,Martes,Junio,"['Tatyana Doronina', 'Oleg Efremov', 'Vyacheslav Shalevich ', 'Valentina Telegina', 'Viktor Sergachyov']","['Tatyana Lioznova', 'Aleksandr Borshchagovskiy']"
26506,0.0,"['Drama', 'Romance']",0.964688,2007-09-07,0.0,Before The Rains,5.0,3.0,2007,0.0,Viernes,Septiembre,"['Linus Roache', 'Nandita Das', 'Rahul Bose', 'Jennifer Ehle', 'Indrajith Sukumaran', 'Lal', 'Thilakan', 'Ganapathi S Poduval']","['Daniel Hubbard', 'John Ross', 'Mark Kilian', 'Steven Cohen', 'Andy Malcolm', 'Leslie Shatz', 'Santosh Sivan', 'Santosh Sivan', 'A. Sreekar Prasad', 'Doug Mankoff', 'Andrew Spaulding', 'Paul Hardart', 'Tom Hardart', 'Mark Burton', 'Kelly Valentine Hendry', 'Matt Shelton', 'Melissa Sherwood Hofmann', 'David Esparza', 'Caoimhe Doyle', 'Cathy Rabin', 'Sunil Babu', 'Satheesh S.B.', 'Anjuli Shukla']"
29395,0.0,"['Drama', 'Music']",0.014213,1994-01-01,0.0,Brave,0.0,0.0,1994,0.0,Sábado,Enero,"['Josie Ayers', 'Russell Copley', 'Raymond Sawyer', 'Anthony Story', 'Jema Hewitt', 'Nat Lerner', 'Louise Blaine', ""Caroline O'Neill"", 'Leroy', 'Tom Geoghegan', 'Eamon Geoghegan', 'Michael Hodgson', 'Steve Hogarth', 'Steve Rothery', 'Pete Trewavas', 'Mark Kelly', 'Ian Mosley', 'Nat Hemisphere', ""Anne O'Neill"", 'Chris McHallem', 'Richard Stanley']","['Richard Stanley', 'Chris Cunningham', 'Steve Hogarth', 'Richard Stanley', 'Richard McGill', 'Martin R. Smith', 'Marillion', 'Adam Rodgers', 'Bob Williams', 'Lisa Harney', 'Catherine Daly', 'Catherine Knightley', 'Linda Powell', 'Lisa Boni', 'Amanda Wieland', ""Annabel O'Grady"", 'Martin Dorey', 'Billy Payn', 'Malcolm Viles', 'Steve Bailey']"
142408,0.0,"['Romance', 'Comedy']",0.875408,2000-12-27,0.0,Laissons Lucie faire !,6.0,1.0,2000,0.0,Miércoles,Diciembre,"['Marie Gillain', 'Emmanuel Mouret', 'Dolores Chaplin', 'Georges Neri', 'Natalia Romanenko', 'Arnaud Simon', 'Delphine Zentout', 'Frédéric Niedermayer']","['Philippe Martin', 'Emmanuel Mouret', 'Emmanuel Mouret', 'David Thion', 'Aurélien Devaux', 'Sarah Turoche', 'David Faivre']"
19848,0.0,['Drama'],5.519679,1998-04-08,0.0,The Players Club,6.2,15.0,1998,0.0,Miércoles,Abril,"['LisaRaye McCoy', 'Dick Anthony Williams', 'Judyann Elder', 'Chrystale Wilson', 'Adele Givens', 'Bernie Mac', 'Anthony Johnson', 'Monica Calhoun', 'Tracey Cherelle Jones', 'Terrence Howard', 'Charlie Murphy', 'Jamie Foxx', 'Ice Cube']","['Ice Cube', 'Ice Cube']"
10426,20000000.0,['Comedy'],5.794821,2002-11-22,33526835.0,Friday After Next,6.0,103.0,2002,1.67634175,Viernes,Noviembre,"['Ice Cube', 'Mike Epps', 'John Witherspoon', 'Don Curry', 'Anna Maria Horsford', 'Clifton Powell', 'K. D. Aubert', 'Bebe Drake', 'Katt Williams', 'Rickey Smiley', 'Terry Crews', 'Maz Jobrani']","['John Murphy', 'Ice Cube', 'Ice Cube', 'Ice Cube', 'Glen MacPherson', 'Toby Emmerich', 'Douglas Curtis', 'Matt Moore', 'Marcus Raboy', 'DJ Pooh', 'Matt Alvarez', 'Suzanne Hines']"
170187,0.0,,0.12732,1998-09-10,0.0,Spanish Fly,0.0,0.0,1998,0.0,Jueves,Septiembre,"['Giannina Facio', 'Daphna Kastner', 'Maria de Medeiros', 'Mary McDonnell']",['Daphna Kastner']
340275,0.0,"['Music', 'Drama', 'Crime', 'Comedy']",12.023704,2015-12-04,0.0,Chi-Raq,5.8,56.0,2015,0.0,Viernes,Diciembre,"['Teyonah Parris', 'Nick Cannon', 'Angela Bassett', 'Jennifer Hudson', 'Samuel L. Jackson', 'Wesley Snipes', 'John Cusack', 'Anya Engel-Adams', 'Michelle Mitchenor', 'Ebony Joy', 'Felicia Pearson', 'La La Anthony', 'Val Warner', 'David Patrick Kelly', 'Sarunas J. Jackson', 'Corey Hendrix', 'Harry Lennix', 'D. B. Sweeney', 'Steve Harris', 'William Gines', 'Quincy Griffin', 'Chantley Lorraine Ward', 'M.J. Carey', 'Samuel Robinson', 'Anthony Fitzpatrick', 'Jackie Taylor', 'Gina Breedlove', 'Anthony Chisholm', 'Darren Jones', 'George Willborn', 'Lamar Greer', 'Wade Forrest Wilson', 'Erica Watson', 'Latisha Hyman', 'Isiah Whitlock Jr.', 'Victor Mensah', 'Natasha Forouzannia', 'Duane Sharp', 'Sammy Joe Temple', 'Emily Boakye Agyemang', 'Lena Owens', 'Eric Wilkins', ""T'Keyah Crystal Keymáh"", 'Erin Allen Kane', 'Yaneisha Franklin', 'Tiffany Laos', 'Dusan Sanford', 'Al Palagonia', 'Willie Middleton', 'Dave Chappelle', 'Ilfenesh Hadera', 'Rinska Carrasco', 'Patricia Urbonas Clark', 'Michelle Shelton Huff', 'John Westford Jr.', 'Eric Ian', 'Alex Zelenka', 'Sherod Ogletree', 'Brandon Bowens', 'Muhammad Sanders', 'Curtis Gordon', 'Epic Scon', 'Michael Czerniawski', 'Jay Washington', 'Jermaine Mctizic', 'Lauren Candela', 'Aj Brander', 'Kevin Tillett', 'Matthew Salter', 'Hans Dieter Wolff', 'Thomas Jefferson Byrd']","['Spike Lee', 'Spike Lee', 'Matthew Libatique', 'Kevin Willmott', 'Hye Mee Na', 'Aristophanes', 'Spike Lee', 'Terence Blanchard', 'Ryan Denmark', 'Genona Blue', 'Kim Coleman', 'Alex DiGerlando', 'David Meyer', 'Cynthia Anne Slagter', 'Ruth E. Carter', 'Kho Wong', 'Bret August Tanzer', 'Michelle Adams', 'Yvonne Wilburn', 'Mary Tallman', 'Maija Garcia', 'Anthony J. Lullo', 'Kathryn Moss', 'Chris Hudecek', 'Parrish Lewis', 'Thomas S. Ciciura', 'Randall Balsmeyer', 'Don Parsons', 'Ruth Hernandez', 'Marko A. Costanzo', 'Eric Milano', 'Allan Zaleski', 'Paul Hsu', 'Philip Stockton', 'Cheryl Pickenback', 'Rukey Styles', 'Denise Baker', 'Dora F. Kwak', 'Suzi Ostos', 'Alejandra Ford', 'Jessica Williams', 'Kevin Vale', 'Joe Gawler', 'David Valdez']"
58918,0.0,"['Crime', 'Action']",0.359651,2002-01-22,0.0,Backflash,4.8,7.0,2002,0.0,Martes,Enero,"['Robert Patrick', 'Jennifer Esposito', 'Mike Starr', 'Melissa Joan Hart', 'Mike Hagerty', 'Michael J. Pollard', 'Colm Meaney', 'Vyto Ruginis', 'Kyle T. Heffner', 'Robert Deacon', 'David Jean Thomas', 'Kenneth Moskow', 'Brian Abercrombie', 'Val Lauren', 'Brenda Nowatka', ""Rich 'The Body' Wiley"", 'Larry Tuff', 'Maurice Chevalier', 'Bill Davis']","['Maximo Munzi', 'Jennifer Farrell', 'Jennifer Farrell', 'Philip J. Jones', 'Philip J. Jones', 'Philip J. Jones', 'Steve Tymon', 'John Rigelhof', 'Matt McCombs', 'Colin Chin', 'Cindy Valentine Leone', 'Lillian A. Jackson', 'Donald G. Hunt', 'Priscilla Padilla', 'Carl Wurtz', 'Michael Voelker', 'Jennifer Parsond', 'Tia Nawls', 'Bethany Scott', 'Bill Davis']"
1280,0.0,"['Drama', 'Romance', 'Crime']",12.949881,2004-10-15,0.0,3-Iron,7.7,225.0,2004,0.0,Viernes,Octubre,"['Lee Seung-yeon', 'Jae Hee', 'Kwon Hyuk-Ho', 'Choi Jeong-ho', 'Lee Mi-suk', 'Lee Ju-seok', 'Moon Sung-hyuk', 'Jang Jae-yong', 'Rhee Dah-hae', 'Park Ji-ah ', 'Ju Jin-mo']","['Kim Ki-duk', 'Kim Ki-duk', 'Kim Ki-duk', 'Kim Ki-duk', 'Choi Yong-bae', 'Jang Seong-back', 'Jung Jin-Wook', 'Slvian', 'Michiko Suzuki', 'Suh Young-joo']"
185354,0.0,"['Science Fiction', 'Thriller', 'War']",0.242601,1981-09-29,0.0,The War of the Worlds: Next Century,6.5,4.0,1981,0.0,Martes,Septiembre,"['Roman Wilhelmi', 'Krystyna Janda', 'Jerzy Stuhr']","['Piotr Szulkin', 'Piotr Szulkin']"
946,0.0,['Drama'],2.955531,1948-04-28,0.0,Letter from an Unknown Woman,8.1,58.0,1948,0.0,Miércoles,Abril,"['Joan Fontaine', 'Louis Jourdan', 'Mady Christians', 'Marcel Journet', 'Art Smith', 'Carol Yorke', 'Howard Freeman', 'John Good', 'Leo B. Pessin', 'Erskine Sanford', 'Otto Waldis', 'Sonja Bryden', 'Betty Blythe']","['Franz Planer', 'Ted J. Kent', 'Howard Koch', 'Travis Banton', 'Glenn E. Anderson', 'Leslie I. Carey', 'John Houseman', 'Ruby R. Levitt', 'Alexander Golitzen', 'Russell A. Gausman', 'Max Ophüls', 'Stefan Zweig', 'William Dozier', 'Daniele Amfitheatrof']"
